id_transaction,age,quantity,price,discount_percent,rating,total_price,id_date,id_cust,id_branch,id_city,id_menu,id_category,id_method
TRX0646,18,5,28000,10,4.8,126000,TGL0863,CNA0292,BRCH003,KOA0104,MENU004,KTG0207,PAY0710
TRX0184,44,3,22000,0,2.6,66000,TGL0863,CNA0391,BRCH005,KOA0106,MENU003,KTG0205,PAY0710
TRX0619,41,4,18000,0,4.8,72000,TGL0863,CNA0104,BRCH004,KOA0105,MENU010,KTG0205,PAY0709
TRX0219,42,1,25000,0,2.7,25000,TGL0863,CNA0133,BRCH003,KOA0104,MENU001,KTG0205,PAY0712
TRX0903,42,1,18000,10,1.3,16200,TGL0864,CNA0348,BRCH005,KOA0106,MENU009,KTG0206,PAY0712
TRX0242,53,2,22000,10,3.6,39600,TGL0864,CNA0138,BRCH001,KOA0102,MENU003,KTG0205,PAY0710
TRX0392,28,1,30000,0,2.1,30000,TGL0865,CNA0772,BRCH004,KOA0105,MENU002,KTG0206,PAY0712
TRX0488,31,5,20000,15,4.5,85000,TGL0865,CNA0287,BRCH003,KOA0104,MENU008,KTG0205,PAY0710
TRX0970,24,4,22000,15,1.2,74800,TGL0865,CNA0162,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0930,32,3,22000,0,4.7,66000,TGL0865,CNA0278,BRCH001,KOA0102,MENU003,KTG0205,PAY0711
TRX0091,21,1,18000,5,4.6,17100,TGL0866,CNA0284,BRCH004,KOA0105,MENU010,KTG0205,PAY0712
TRX0946,33,3,22000,5,1.1,62700,TGL0866,CNA0124,BRCH004,KOA0105,MENU003,KTG0205,PAY0712
TRX0129,30,1,18000,0,2.6,18000,TGL0866,CNA0674,BRCH002,KOA0103,MENU010,KTG0205,PAY0709
TRX0810,21,3,23000,0,4.7,69000,TGL0867,CNA0108,BRCH002,KOA0103,MENU005,KTG0206,PAY0711
TRX0543,48,2,18000,0,1.7,36000,TGL0868,CNA0174,BRCH001,KOA0102,MENU010,KTG0205,PAY0712
TRX0079,34,3,30000,0,1.5,90000,TGL0868,CNA0269,BRCH002,KOA0103,MENU002,KTG0206,PAY0712
TRX0326,29,4,25000,0,1.8,100000,TGL0869,CNA0301,BRCH001,KOA0102,MENU001,KTG0205,PAY0709
TRX0639,40,4,30000,5,4.9,114000,TGL0870,CNA0111,BRCH001,KOA0102,MENU002,KTG0206,PAY0710
TRX0197,33,2,25000,0,1.8,50000,TGL0871,CNA0113,BRCH005,KOA0106,MENU001,KTG0205,PAY0711
TRX0508,40,5,23000,15,4.5,97750,TGL0871,CNA0204,BRCH001,KOA0102,MENU005,KTG0206,PAY0709
TRX0122,42,5,20000,20,2.7,80000,TGL0872,CNA0195,BRCH003,KOA0104,MENU008,KTG0205,PAY0711
TRX0992,27,5,28000,5,1.6,133000,TGL0873,CNA0101,BRCH002,KOA0103,MENU004,KTG0207,PAY0711
TRX0347,42,4,32000,0,4.6,128000,TGL0874,CNA0289,BRCH002,KOA0103,MENU006,KTG0206,PAY0710
TRX0275,18,5,28000,10,2.4,126000,TGL0875,CNA0233,BRCH005,KOA0106,MENU004,KTG0207,PAY0712
TRX0364,49,5,32000,20,2.9,128000,TGL0876,CNA0211,BRCH001,KOA0102,MENU006,KTG0206,PAY0710
TRX0240,39,5,22000,10,4,99000,TGL0877,CNA0110,BRCH004,KOA0105,MENU003,KTG0205,PAY0712
TRX0099,49,2,28000,5,1.2,53200,TGL0877,CNA0143,BRCH001,KOA0102,MENU004,KTG0207,PAY0711
TRX0263,19,5,22000,0,2.1,110000,TGL0878,CNA0145,BRCH005,KOA0106,MENU003,KTG0205,PAY0710
TRX0367,40,4,18000,15,2,61200,TGL0879,CNA0272,BRCH002,KOA0103,MENU010,KTG0205,PAY0710
TRX0805,41,4,18000,0,5,72000,TGL0879,CNA0191,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0994,42,1,18000,10,1.1,16200,TGL0879,CNA0133,BRCH005,KOA0106,MENU009,KTG0206,PAY0709
TRX0273,52,4,27000,10,4.4,97200,TGL0880,CNA0215,BRCH005,KOA0106,MENU007,KTG0207,PAY0712
TRX0914,49,1,22000,5,3,20900,TGL0880,CNA0211,BRCH003,KOA0104,MENU003,KTG0205,PAY0712
TRX0956,27,2,27000,5,2.9,51300,TGL0881,CNA0558,BRCH002,KOA0103,MENU007,KTG0207,PAY0712
TRX0452,22,3,28000,0,4.1,84000,TGL0881,CNA0112,BRCH004,KOA0105,MENU004,KTG0207,PAY0711
TRX0794,45,1,27000,20,4.8,21600,TGL0882,CNA0531,BRCH001,KOA0102,MENU007,KTG0207,PAY0710
TRX0683,40,3,23000,0,3.8,69000,TGL0882,CNA0381,BRCH003,KOA0104,MENU005,KTG0206,PAY0712
TRX0706,34,4,30000,0,4.8,120000,TGL0883,CNA0696,BRCH001,KOA0102,MENU002,KTG0206,PAY0709
TRX0055,43,1,18000,0,1.8,18000,TGL0883,CNA0171,BRCH003,KOA0104,MENU010,KTG0205,PAY0712
TRX0399,37,3,32000,10,4.3,86400,TGL0884,CNA0146,BRCH002,KOA0103,MENU006,KTG0206,PAY0709
TRX0635,44,2,25000,15,1,42500,TGL0885,CNA0235,BRCH003,KOA0104,MENU001,KTG0205,PAY0709
TRX0134,22,4,22000,20,3,70400,TGL0885,CNA0185,BRCH005,KOA0106,MENU003,KTG0205,PAY0709
TRX0318,24,3,25000,20,3.1,60000,TGL0885,CNA0507,BRCH003,KOA0104,MENU001,KTG0205,PAY0712
TRX0633,27,4,30000,0,3.7,120000,TGL0886,CNA0101,BRCH001,KOA0102,MENU002,KTG0206,PAY0712
TRX0401,42,3,18000,0,4.6,54000,TGL0886,CNA0144,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0554,18,2,20000,15,4.2,34000,TGL0886,CNA0410,BRCH003,KOA0104,MENU008,KTG0205,PAY0711
TRX0042,42,4,22000,15,4.2,74800,TGL0887,CNA0195,BRCH001,KOA0102,MENU003,KTG0205,PAY0710
TRX0484,18,5,22000,15,3.9,93500,TGL0888,CNA0410,BRCH004,KOA0105,MENU003,KTG0205,PAY0709
TRX0732,46,4,20000,0,1.2,80000,TGL0888,CNA0115,BRCH003,KOA0104,MENU008,KTG0205,PAY0709
TRX0369,36,3,32000,0,4.2,96000,TGL0888,CNA0263,BRCH002,KOA0103,MENU006,KTG0206,PAY0709
TRX0086,31,4,18000,15,4.4,61200,TGL0889,CNA0136,BRCH005,KOA0106,MENU010,KTG0205,PAY0712
TRX0139,38,2,32000,10,5,57600,TGL0889,CNA0177,BRCH004,KOA0105,MENU006,KTG0206,PAY0711
TRX0428,45,1,25000,20,2,20000,TGL0890,CNA0325,BRCH004,KOA0105,MENU001,KTG0205,PAY0712
TRX0586,50,3,18000,0,3,54000,TGL0890,CNA0385,BRCH003,KOA0104,MENU009,KTG0206,PAY0712
TRX0761,52,1,23000,20,1.7,18400,TGL0890,CNA0350,BRCH001,KOA0102,MENU005,KTG0206,PAY0711
TRX0191,17,4,18000,15,4.8,61200,TGL0890,CNA0821,BRCH004,KOA0105,MENU009,KTG0206,PAY0709
TRX0082,48,1,23000,0,2,23000,TGL0891,CNA0271,BRCH003,KOA0104,MENU005,KTG0206,PAY0712
TRX0685,39,1,32000,0,3.8,32000,TGL0891,CNA0291,BRCH004,KOA0105,MENU006,KTG0206,PAY0709
TRX0236,30,1,25000,0,2,25000,TGL0891,CNA0106,BRCH003,KOA0104,MENU001,KTG0205,PAY0712
TRX0823,31,5,27000,20,1.9,108000,TGL0892,CNA0268,BRCH002,KOA0103,MENU007,KTG0207,PAY0711
TRX0358,36,5,22000,15,3.9,93500,TGL0892,CNA0102,BRCH004,KOA0105,MENU003,KTG0205,PAY0710
TRX0670,53,4,27000,20,1.4,86400,TGL0893,CNA0117,BRCH004,KOA0105,MENU007,KTG0207,PAY0712
TRX0487,38,5,20000,20,1.6,80000,TGL0893,CNA0167,BRCH002,KOA0103,MENU008,KTG0205,PAY0711
TRX0094,22,1,23000,0,3.9,23000,TGL0893,CNA0310,BRCH003,KOA0104,MENU005,KTG0206,PAY0709
TRX0350,33,3,20000,10,2,54000,TGL0894,CNA0124,BRCH004,KOA0105,MENU008,KTG0205,PAY0710
TRX0567,25,1,30000,0,3,30000,TGL0895,CNA0176,BRCH005,KOA0106,MENU002,KTG0206,PAY0711
TRX0228,18,3,22000,0,2.6,66000,TGL0896,CNA0170,BRCH004,KOA0105,MENU003,KTG0205,PAY0710
TRX0822,40,4,23000,0,3.7,92000,TGL0896,CNA0494,BRCH002,KOA0103,MENU005,KTG0206,PAY0709
TRX0589,35,2,18000,5,4.4,34200,TGL0897,CNA0342,BRCH003,KOA0104,MENU009,KTG0206,PAY0712
TRX0133,41,3,23000,0,3.6,69000,TGL0898,CNA0191,BRCH001,KOA0102,MENU005,KTG0206,PAY0712
TRX0296,21,5,23000,0,2.6,115000,TGL0898,CNA0284,BRCH002,KOA0103,MENU005,KTG0206,PAY0712
TRX0650,43,4,25000,0,2.3,100000,TGL0898,CNA0140,BRCH004,KOA0105,MENU001,KTG0205,PAY0709
TRX0425,23,1,27000,5,3.6,25650,TGL0899,CNA0201,BRCH004,KOA0105,MENU007,KTG0207,PAY0710
TRX0618,39,2,25000,0,4.1,50000,TGL0899,CNA0212,BRCH002,KOA0103,MENU001,KTG0205,PAY0711
TRX0784,27,4,27000,0,4.4,108000,TGL0899,CNA0646,BRCH003,KOA0104,MENU007,KTG0207,PAY0712
TRX0626,40,2,23000,0,3.6,46000,TGL0899,CNA0494,BRCH001,KOA0102,MENU005,KTG0206,PAY0712
TRX0906,19,2,18000,0,4,36000,TGL0900,CNA0145,BRCH003,KOA0104,MENU010,KTG0205,PAY0710
TRX0382,20,2,23000,5,4.5,43700,TGL0901,CNA0151,BRCH005,KOA0106,MENU005,KTG0206,PAY0710
TRX0419,31,4,28000,10,3.8,100800,TGL0902,CNA0319,BRCH003,KOA0104,MENU004,KTG0207,PAY0711
TRX0722,43,4,18000,10,3.3,64800,TGL0902,CNA0344,BRCH005,KOA0106,MENU009,KTG0206,PAY0711
TRX0584,42,3,18000,0,4.9,54000,TGL0903,CNA0348,BRCH004,KOA0105,MENU010,KTG0205,PAY0709
TRX0898,51,4,20000,0,4.9,80000,TGL0904,CNA0847,BRCH004,KOA0105,MENU008,KTG0205,PAY0711
TRX0648,44,2,18000,15,2.8,30600,TGL0904,CNA0103,BRCH001,KOA0102,MENU009,KTG0206,PAY0709
TRX0131,44,3,20000,15,4.4,51000,TGL0905,CNA0420,BRCH002,KOA0103,MENU008,KTG0205,PAY0712
TRX0449,35,2,30000,0,4.8,60000,TGL0906,CNA0173,BRCH002,KOA0103,MENU002,KTG0206,PAY0711
TRX0545,54,1,27000,0,3.5,27000,TGL0907,CNA0183,BRCH001,KOA0102,MENU007,KTG0207,PAY0712
TRX0693,42,4,28000,15,3.4,95200,TGL0908,CNA0133,BRCH001,KOA0102,MENU004,KTG0207,PAY0711
TRX0247,32,5,18000,20,2,72000,TGL0909,CNA0853,BRCH003,KOA0104,MENU010,KTG0205,PAY0712
TRX0556,17,4,25000,20,4.3,80000,TGL0910,CNA0205,BRCH004,KOA0105,MENU001,KTG0205,PAY0712
TRX0592,31,2,20000,0,2.9,40000,TGL0910,CNA0317,BRCH001,KOA0102,MENU008,KTG0205,PAY0711
TRX0458,50,4,30000,10,2.6,108000,TGL0911,CNA0856,BRCH004,KOA0105,MENU002,KTG0206,PAY0709
TRX0083,24,3,20000,20,4.1,48000,TGL0911,CNA0184,BRCH001,KOA0102,MENU008,KTG0205,PAY0710
TRX0760,49,4,18000,15,1.9,61200,TGL0911,CNA0187,BRCH005,KOA0106,MENU009,KTG0206,PAY0709
TRX0288,17,5,25000,20,1.1,100000,TGL0912,CNA0205,BRCH001,KOA0102,MENU001,KTG0205,PAY0711
TRX0696,32,1,20000,20,1.3,16000,TGL0912,CNA0390,BRCH005,KOA0106,MENU008,KTG0205,PAY0709
TRX0814,24,5,22000,20,1.2,88000,TGL0913,CNA0708,BRCH002,KOA0103,MENU003,KTG0205,PAY0711
TRX0730,24,3,32000,0,4.9,96000,TGL0913,CNA0162,BRCH001,KOA0102,MENU006,KTG0206,PAY0709
TRX0748,19,4,32000,0,4.3,128000,TGL0913,CNA0402,BRCH002,KOA0103,MENU006,KTG0206,PAY0709
TRX0848,50,5,18000,0,4.1,90000,TGL0913,CNA0207,BRCH004,KOA0105,MENU010,KTG0205,PAY0709
TRX0513,44,5,28000,10,4.9,126000,TGL0914,CNA0420,BRCH005,KOA0106,MENU004,KTG0207,PAY0712
TRX0222,50,2,20000,0,3.5,40000,TGL0914,CNA0207,BRCH001,KOA0102,MENU008,KTG0205,PAY0712
TRX0002,49,3,18000,0,4.8,54000,TGL0914,CNA0312,BRCH005,KOA0106,MENU010,KTG0205,PAY0710
TRX0667,43,4,18000,15,2.6,61200,TGL0915,CNA0171,BRCH002,KOA0103,MENU010,KTG0205,PAY0710
TRX0803,45,2,20000,0,2.3,40000,TGL0915,CNA0109,BRCH005,KOA0106,MENU008,KTG0205,PAY0711
TRX0256,19,3,20000,5,4.5,57000,TGL0916,CNA0180,BRCH004,KOA0105,MENU008,KTG0205,PAY0710
TRX0407,18,1,22000,20,4.2,17600,TGL0916,CNA0233,BRCH002,KOA0103,MENU003,KTG0205,PAY0712
TRX0457,53,2,22000,5,4.1,41800,TGL0917,CNA0186,BRCH002,KOA0103,MENU003,KTG0205,PAY0711
TRX0725,51,1,28000,5,3,26600,TGL0918,CNA0200,BRCH003,KOA0104,MENU004,KTG0207,PAY0712
TRX0195,54,2,25000,15,2.8,42500,TGL0919,CNA0183,BRCH002,KOA0103,MENU001,KTG0205,PAY0710
TRX0934,48,3,32000,5,1.6,91200,TGL0920,CNA0127,BRCH001,KOA0102,MENU006,KTG0206,PAY0710
TRX0071,21,2,27000,20,3.9,43200,TGL0921,CNA0208,BRCH003,KOA0104,MENU007,KTG0207,PAY0712
TRX0547,51,5,20000,20,4.6,80000,TGL0921,CNA0114,BRCH005,KOA0106,MENU008,KTG0205,PAY0709
TRX0317,24,4,18000,10,3.8,64800,TGL0922,CNA0184,BRCH005,KOA0106,MENU010,KTG0205,PAY0709
TRX0327,17,3,32000,20,2.7,76800,TGL0923,CNA0748,BRCH001,KOA0102,MENU006,KTG0206,PAY0710
TRX0493,50,3,22000,20,5,52800,TGL0923,CNA0385,BRCH003,KOA0104,MENU003,KTG0205,PAY0711
TRX0113,41,3,27000,5,4.4,76950,TGL0924,CNA0641,BRCH003,KOA0104,MENU007,KTG0207,PAY0710
TRX0430,23,4,28000,10,3.9,100800,TGL0924,CNA0219,BRCH001,KOA0102,MENU004,KTG0207,PAY0710
TRX0885,17,2,20000,0,2.4,40000,TGL0925,CNA0227,BRCH002,KOA0103,MENU008,KTG0205,PAY0710
TRX0330,19,5,18000,5,2.2,85500,TGL0926,CNA0107,BRCH004,KOA0105,MENU010,KTG0205,PAY0712
TRX0114,26,1,18000,15,1.5,15300,TGL0927,CNA0885,BRCH005,KOA0106,MENU010,KTG0205,PAY0710
TRX0155,51,4,20000,0,3.2,80000,TGL0927,CNA0847,BRCH001,KOA0102,MENU008,KTG0205,PAY0710
TRX0014,36,4,30000,10,1.6,108000,TGL0928,CNA0102,BRCH005,KOA0106,MENU002,KTG0206,PAY0710
TRX0165,19,1,18000,10,3.1,16200,TGL0928,CNA0145,BRCH005,KOA0106,MENU010,KTG0205,PAY0711
TRX0764,18,3,28000,15,1.9,71400,TGL0928,CNA0292,BRCH001,KOA0102,MENU004,KTG0207,PAY0712
TRX0605,20,1,27000,20,3.1,21600,TGL0929,CNA0192,BRCH002,KOA0103,MENU007,KTG0207,PAY0709
TRX0775,48,1,20000,20,1.7,16000,TGL0930,CNA0164,BRCH002,KOA0103,MENU008,KTG0205,PAY0710
TRX0707,40,4,30000,10,1.8,108000,TGL0930,CNA0468,BRCH005,KOA0106,MENU002,KTG0206,PAY0709
TRX0150,50,4,18000,10,1.7,64800,TGL0931,CNA0207,BRCH001,KOA0102,MENU010,KTG0205,PAY0712
TRX0896,43,2,18000,0,4.5,36000,TGL0931,CNA0140,BRCH003,KOA0104,MENU009,KTG0206,PAY0712
TRX0789,26,3,25000,20,1.3,60000,TGL0931,CNA0885,BRCH004,KOA0105,MENU001,KTG0205,PAY0712
TRX0252,53,2,18000,0,2.5,36000,TGL0932,CNA0202,BRCH003,KOA0104,MENU010,KTG0205,PAY0710
TRX0529,22,4,27000,10,3.2,97200,TGL0933,CNA0112,BRCH002,KOA0103,MENU007,KTG0207,PAY0710
TRX0800,49,4,18000,0,1,72000,TGL0934,CNA0224,BRCH003,KOA0104,MENU010,KTG0205,PAY0712
TRX0981,17,5,18000,0,4.9,90000,TGL0934,CNA0232,BRCH002,KOA0103,MENU010,KTG0205,PAY0711
TRX0653,31,4,30000,0,1.1,120000,TGL0935,CNA0136,BRCH001,KOA0102,MENU002,KTG0206,PAY0710
TRX0052,25,1,18000,20,2.2,14400,TGL0935,CNA0280,BRCH005,KOA0106,MENU010,KTG0205,PAY0710
TRX0203,22,2,18000,0,2.3,36000,TGL0936,CNA0185,BRCH003,KOA0104,MENU009,KTG0206,PAY0710
TRX0752,35,3,23000,0,3.1,69000,TGL0936,CNA0173,BRCH003,KOA0104,MENU005,KTG0206,PAY0712
TRX0682,46,4,22000,0,4.6,88000,TGL0937,CNA0904,BRCH002,KOA0103,MENU003,KTG0205,PAY0709
TRX0034,53,3,25000,5,1.8,71250,TGL0938,CNA0202,BRCH001,KOA0102,MENU001,KTG0205,PAY0709
TRX0759,37,5,22000,0,1.3,110000,TGL0939,CNA0146,BRCH001,KOA0102,MENU003,KTG0205,PAY0710
TRX0344,49,4,22000,0,4.7,88000,TGL0939,CNA0187,BRCH003,KOA0104,MENU003,KTG0205,PAY0712
TRX0952,48,2,18000,20,2.2,28800,TGL0940,CNA0164,BRCH003,KOA0104,MENU009,KTG0206,PAY0709
TRX0461,53,4,30000,20,2.5,96000,TGL0941,CNA0169,BRCH004,KOA0105,MENU002,KTG0206,PAY0712
TRX0666,48,5,18000,0,4.8,90000,TGL0942,CNA0127,BRCH003,KOA0104,MENU010,KTG0205,PAY0711
TRX0301,39,5,20000,10,1.7,90000,TGL0943,CNA0212,BRCH002,KOA0103,MENU008,KTG0205,PAY0709
TRX0743,18,5,25000,5,3.7,118750,TGL0943,CNA0410,BRCH005,KOA0106,MENU001,KTG0205,PAY0711
TRX0821,48,3,32000,20,2.7,76800,TGL0944,CNA0164,BRCH005,KOA0106,MENU006,KTG0206,PAY0709
TRX0777,52,4,20000,0,2.9,80000,TGL0945,CNA0513,BRCH005,KOA0106,MENU008,KTG0205,PAY0709
TRX0196,18,2,22000,0,4.4,44000,TGL0945,CNA0292,BRCH004,KOA0105,MENU003,KTG0205,PAY0711
TRX0899,30,3,32000,0,2.5,96000,TGL0946,CNA0262,BRCH004,KOA0105,MENU006,KTG0206,PAY0710
TRX0268,17,2,27000,0,4.2,54000,TGL0946,CNA0159,BRCH003,KOA0104,MENU007,KTG0207,PAY0712
TRX0869,20,3,22000,10,2,59400,TGL0947,CNA0151,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0582,18,2,25000,0,2.5,50000,TGL0947,CNA0223,BRCH005,KOA0106,MENU001,KTG0205,PAY0711
TRX0984,43,1,28000,20,4,22400,TGL0947,CNA0171,BRCH003,KOA0104,MENU004,KTG0207,PAY0709
TRX0181,40,4,30000,0,4.4,120000,TGL0947,CNA0468,BRCH003,KOA0104,MENU002,KTG0206,PAY0710
TRX0267,35,1,28000,5,1.5,26600,TGL0948,CNA0654,BRCH002,KOA0103,MENU004,KTG0207,PAY0710
TRX0750,39,5,18000,0,3.3,90000,TGL0949,CNA0244,BRCH004,KOA0105,MENU010,KTG0205,PAY0710
TRX0705,38,1,32000,0,1.1,32000,TGL0949,CNA0177,BRCH001,KOA0102,MENU006,KTG0206,PAY0711
TRX0260,35,2,25000,20,2.4,40000,TGL0950,CNA0173,BRCH003,KOA0104,MENU001,KTG0205,PAY0709
TRX0689,43,4,22000,20,1.3,70400,TGL0950,CNA0252,BRCH002,KOA0103,MENU003,KTG0205,PAY0710
TRX0102,40,1,32000,0,1.3,32000,TGL0950,CNA0242,BRCH004,KOA0105,MENU006,KTG0206,PAY0712
TRX0234,53,2,18000,5,2.4,34200,TGL0951,CNA0169,BRCH004,KOA0105,MENU009,KTG0206,PAY0709
TRX0983,53,3,23000,15,3,58650,TGL0952,CNA0138,BRCH004,KOA0105,MENU005,KTG0206,PAY0712
TRX0077,38,2,22000,10,2.6,39600,TGL0952,CNA0177,BRCH002,KOA0103,MENU003,KTG0205,PAY0709
TRX0481,25,4,23000,0,3.9,92000,TGL0953,CNA0217,BRCH005,KOA0106,MENU005,KTG0206,PAY0711
TRX0009,32,3,27000,0,1.2,81000,TGL0954,CNA0390,BRCH004,KOA0105,MENU007,KTG0207,PAY0709
TRX0223,42,5,20000,20,4.7,80000,TGL0955,CNA0144,BRCH003,KOA0104,MENU008,KTG0205,PAY0712
TRX0308,43,2,30000,0,2.5,60000,TGL0955,CNA0344,BRCH004,KOA0105,MENU002,KTG0206,PAY0711
TRX0162,44,1,25000,0,4,25000,TGL0956,CNA0420,BRCH002,KOA0103,MENU001,KTG0205,PAY0712
TRX0669,25,3,27000,0,3.1,81000,TGL0956,CNA0280,BRCH003,KOA0104,MENU007,KTG0207,PAY0712
TRX0878,41,4,23000,0,1.7,92000,TGL0956,CNA0104,BRCH005,KOA0106,MENU005,KTG0206,PAY0712
TRX0250,48,1,23000,0,1.9,23000,TGL0956,CNA0271,BRCH001,KOA0102,MENU005,KTG0206,PAY0712
TRX0746,45,1,22000,20,2.9,17600,TGL0956,CNA0131,BRCH003,KOA0104,MENU003,KTG0205,PAY0710
TRX0858,40,2,22000,20,1.5,35200,TGL0957,CNA0381,BRCH003,KOA0104,MENU003,KTG0205,PAY0710
TRX0861,33,3,18000,20,2,43200,TGL0957,CNA0130,BRCH003,KOA0104,MENU009,KTG0206,PAY0712
TRX0795,53,5,22000,15,2,93500,TGL0957,CNA0105,BRCH005,KOA0106,MENU003,KTG0205,PAY0710
TRX0783,48,5,20000,20,1.9,80000,TGL0957,CNA0760,BRCH003,KOA0104,MENU008,KTG0205,PAY0711
TRX0271,24,4,25000,0,2.2,100000,TGL0958,CNA0374,BRCH005,KOA0106,MENU001,KTG0205,PAY0711
TRX0166,47,4,22000,0,4.4,88000,TGL0959,CNA0240,BRCH003,KOA0104,MENU003,KTG0205,PAY0709
TRX0881,25,2,20000,15,4.8,34000,TGL0960,CNA0497,BRCH004,KOA0105,MENU008,KTG0205,PAY0709
TRX0664,51,3,23000,20,1.8,55200,TGL0961,CNA0139,BRCH003,KOA0104,MENU005,KTG0206,PAY0709
TRX0807,47,5,25000,20,2.8,100000,TGL0961,CNA0240,BRCH001,KOA0102,MENU001,KTG0205,PAY0711
TRX0860,25,5,18000,15,2.2,76500,TGL0961,CNA0497,BRCH004,KOA0105,MENU010,KTG0205,PAY0711
TRX0631,25,3,18000,20,1.2,43200,TGL0961,CNA0121,BRCH003,KOA0104,MENU009,KTG0206,PAY0710
TRX0525,27,4,22000,0,2,88000,TGL0962,CNA0318,BRCH003,KOA0104,MENU003,KTG0205,PAY0711
TRX0013,52,2,32000,20,2.6,51200,TGL0962,CNA0277,BRCH005,KOA0106,MENU006,KTG0206,PAY0709
TRX0684,18,3,27000,0,2.1,81000,TGL0962,CNA0155,BRCH004,KOA0105,MENU007,KTG0207,PAY0709
TRX0610,22,4,20000,0,3.4,80000,TGL0963,CNA0203,BRCH004,KOA0105,MENU008,KTG0205,PAY0712
TRX0035,47,5,32000,0,4.4,160000,TGL0963,CNA0240,BRCH005,KOA0106,MENU006,KTG0206,PAY0710
TRX0274,48,1,27000,20,3,21600,TGL0964,CNA0127,BRCH001,KOA0102,MENU007,KTG0207,PAY0712
TRX0117,53,5,23000,0,2.5,115000,TGL0964,CNA0105,BRCH001,KOA0102,MENU005,KTG0206,PAY0709
TRX0841,53,5,20000,20,4.6,80000,TGL0965,CNA0117,BRCH005,KOA0106,MENU008,KTG0205,PAY0710
TRX0033,53,1,20000,5,3.3,19000,TGL0966,CNA0138,BRCH004,KOA0105,MENU008,KTG0205,PAY0711
TRX0928,24,1,27000,5,3,25650,TGL0967,CNA0507,BRCH004,KOA0105,MENU007,KTG0207,PAY0709
TRX0638,38,5,23000,0,4.9,115000,TGL0968,CNA0167,BRCH001,KOA0102,MENU005,KTG0206,PAY0709
TRX0356,33,3,22000,15,2.6,56100,TGL0969,CNA0124,BRCH004,KOA0105,MENU003,KTG0205,PAY0710
TRX0190,48,3,20000,10,3.8,54000,TGL0969,CNA0175,BRCH005,KOA0106,MENU008,KTG0205,PAY0711
TRX0577,44,4,27000,10,3.5,97200,TGL0969,CNA0120,BRCH002,KOA0103,MENU007,KTG0207,PAY0712
TRX0338,40,5,28000,20,3,112000,TGL0969,CNA0381,BRCH002,KOA0103,MENU004,KTG0207,PAY0711
TRX0824,22,5,18000,0,1.3,90000,TGL0970,CNA0203,BRCH002,KOA0103,MENU009,KTG0206,PAY0710
TRX0175,24,2,27000,10,1.6,48600,TGL0971,CNA0184,BRCH005,KOA0106,MENU007,KTG0207,PAY0712
TRX0786,18,4,27000,10,2.8,97200,TGL0972,CNA0155,BRCH004,KOA0105,MENU007,KTG0207,PAY0709
TRX0389,42,1,27000,20,1.2,21600,TGL0973,CNA0144,BRCH002,KOA0103,MENU007,KTG0207,PAY0712
TRX0193,22,5,22000,10,2.8,99000,TGL0973,CNA0118,BRCH004,KOA0105,MENU003,KTG0205,PAY0711
TRX0615,45,2,18000,0,4.3,36000,TGL0974,CNA0131,BRCH004,KOA0105,MENU009,KTG0206,PAY0712
TRX0120,30,2,27000,15,4.2,45900,TGL0974,CNA0262,BRCH003,KOA0104,MENU007,KTG0207,PAY0710
TRX0907,32,5,22000,15,1.1,93500,TGL0975,CNA0853,BRCH004,KOA0105,MENU003,KTG0205,PAY0711
TRX0001,31,4,32000,0,2.2,128000,TGL0975,CNA0268,BRCH002,KOA0103,MENU006,KTG0206,PAY0712
TRX0060,44,3,30000,20,4.2,72000,TGL0975,CNA0120,BRCH004,KOA0105,MENU002,KTG0206,PAY0710
TRX0004,31,5,30000,0,3.5,150000,TGL0976,CNA0976,BRCH003,KOA0104,MENU002,KTG0206,PAY0711
TRX0188,47,3,22000,0,2.5,66000,TGL0976,CNA0240,BRCH005,KOA0106,MENU003,KTG0205,PAY0710
TRX0742,51,3,27000,10,3.2,72900,TGL0977,CNA0114,BRCH004,KOA0105,MENU007,KTG0207,PAY0710
TRX0964,40,3,32000,15,1.9,81600,TGL0978,CNA0204,BRCH005,KOA0106,MENU006,KTG0206,PAY0711
TRX0961,44,2,18000,15,3,30600,TGL0979,CNA0420,BRCH001,KOA0102,MENU010,KTG0205,PAY0712
TRX0587,53,4,20000,0,3.3,80000,TGL0980,CNA0105,BRCH002,KOA0103,MENU008,KTG0205,PAY0711
TRX0490,33,3,30000,20,5,72000,TGL0980,CNA0149,BRCH004,KOA0105,MENU002,KTG0206,PAY0710
TRX0716,19,2,20000,0,4.9,40000,TGL0980,CNA0188,BRCH001,KOA0102,MENU008,KTG0205,PAY0709
TRX0703,53,3,20000,5,1.1,57000,TGL0981,CNA0186,BRCH001,KOA0102,MENU008,KTG0205,PAY0710
TRX0799,25,4,30000,20,2.1,96000,TGL0981,CNA0280,BRCH002,KOA0103,MENU002,KTG0206,PAY0712
TRX0445,40,3,18000,15,4.3,45900,TGL0982,CNA0132,BRCH005,KOA0106,MENU009,KTG0206,PAY0711
TRX0832,27,1,30000,0,1.9,30000,TGL0982,CNA0558,BRCH001,KOA0102,MENU002,KTG0206,PAY0711
